           IM.1         mean_x        sd_ln_x
        2.06374      0.0165153       0.778406
        2.07884      0.0165153       0.778406
        2.09394      0.0165153       0.778406
        2.10904      0.0165153       0.778406
        2.12414      0.0165153       0.778406
        2.13924      0.0165153       0.778406
        2.15434      0.0165153       0.778406
        2.16944      0.0165153       0.778406
        2.18455      0.0165153       0.778406
        2.19965      0.0165153       0.778406
        2.21475      0.0165153       0.778406
        2.22985      0.0165153       0.778406
        2.24495      0.0165153       0.778406
        2.26005      0.0165153       0.778406
        2.27515      0.0165153       0.778406
        2.29025      0.0165153       0.778406
        2.30535      0.0165153       0.778406
        2.32045      0.0165153       0.778406
        2.33556      0.0165153       0.778406
        2.35066      0.0165153       0.778406
        2.36576      0.0165153       0.778406
        2.38086      0.0165153       0.778406
        2.39596      0.0165153       0.778406
        2.41106      0.0165153       0.778406
        2.42616      0.0165153       0.778406
        2.44126      0.0165153       0.778406
        2.45636      0.0165153       0.778406
        2.47146      0.0165153       0.778406
        2.48657      0.0165153       0.778406
        2.50167      0.0165153       0.778406
        2.51677      0.0165153       0.778406
        2.53187      0.0165153       0.778406
        2.54697      0.0165153       0.778406
        2.56207      0.0165153       0.778406
        2.57717      0.0165153       0.778406
        2.59227      0.0165153       0.778406
        2.60737      0.0165153       0.778406
        2.62247      0.0165153       0.778406
        2.63758      0.0165153       0.778406
        2.65268      0.0165153       0.778406
        2.66778      0.0165153       0.778406
        2.68288      0.0165153       0.778406
        2.69798      0.0165153       0.778406
        2.71308      0.0165153       0.778406
        2.72818      0.0165153       0.778406
        2.74328      0.0165153       0.778406
        2.75838      0.0165153       0.778406
        2.77348      0.0165153       0.778406
        2.78859      0.0165153       0.778406
        2.80369      0.0165153       0.778406
        2.81879      0.0165153       0.778406
        2.83389      0.0165153       0.778406
        2.84899      0.0165153       0.778406
        2.86409      0.0165153       0.778406
        2.87919      0.0165153       0.778406
        2.89429      0.0165153       0.778406
        2.90939      0.0165153       0.778406
        2.92449      0.0165153       0.778406
         2.9396      0.0165153       0.778406
         2.9547      0.0165153       0.778406
         2.9698      0.0165153       0.778406
         2.9849      0.0165153       0.778406
            3.0      0.0165153       0.778406
